Point,Point_name,Time,Average_Temp,Min_Temp,Max_Temp,Daily_precipitation,Average_wind_speed,Average_Humidity
101,Gangwon,4/17/2021,6.8,2.8,13.1,0.9,1.4,71.8
101,Gangwon,4/18/2021,9.7,2,17.8,,1.6,64.9
101,Gangwon,4/19/2021,13,2.8,22.1,,1.7,54.3
101,Gangwon,4/20/2021,15.5,5.6,25.7,,1.1,56.9
101,Gangwon,4/21/2021,18.4,8.4,29.2,,1,52.5
101,Gangwon,4/22/2021,19.7,13.3,27.1,,1.2,45.9
101,Gangwon,4/23/2021,17.4,15.1,19.9,0,2.4,45.3
101,Gangwon,4/24/2021,16.3,11.7,22.4,,1.4,47.5
101,Gangwon,4/25/2021,15.3,9.2,21.4,,2.2,50.9
108,Seoul,4/1/2020,11.3,6,17.4,,3.7,35.6
108,Seoul,4/2/2020,9.3,3.4,15.5,,2.3,41.4
108,Seoul,4/3/2020,10,5.3,16.3,,2.7,53.8
108,Seoul,4/4/2020,8.9,5,13.3,,3.4,36.4
108,Seoul,4/5/2020,7.2,1.9,13.7,,2.8,29.5
108,Seoul,4/6/2020,9.3,2.9,16.1,,2.4,38.3
108,Seoul,4/7/2020,10.6,6,16.8,,2.5,56.6
108,Seoul,4/8/2020,9.4,5.2,14.2,,3.5,25.5
108,Seoul,4/9/2020,8.9,4.3,14.7,,2.8,44.6
108,Seoul,4/10/2020,10.7,5.8,16.8,,2.4,52.6
108,Seoul,4/11/2020,9.9,6.2,16,,2.5,63.8
108,Seoul,4/12/2020,9.9,4.4,15.6,,3.8,58.6
108,Seoul,4/13/2020,12.4,4.3,20.4,,3.1,39.4
108,Seoul,4/14/2020,13,7.6,19.6,,2.4,46.8
108,Seoul,4/15/2020,13.2,7.2,20.2,,2.2,39.8
108,Seoul,4/16/2020,16,8.9,23.8,,2.3,39.9
108,Seoul,4/17/2020,12.5,10.4,15.4,6.5,2.4,77.8
108,Seoul,4/18/2020,13.5,8.5,19.6,,2.6,67.9
108,Seoul,4/19/2020,12.3,9.5,15.5,10.3,2.7,75.8
108,Seoul,4/20/2020,10,7.6,13.1,0.1,3.3,73
108,Seoul,4/21/2020,7.4,4.8,10.4,,4.4,49
108,Seoul,4/22/2020,6,4.1,8.3,0,4,46.8
108,Seoul,4/23/2020,7.9,2.9,12.8,,3.7,47.8
108,Seoul,4/24/2020,9.9,4.1,14.3,,3.9,55.6
108,Seoul,4/25/2020,13.1,9.9,17.1,,3.9,54.4
108,Seoul,4/26/2020,12.3,6.8,19,,3.2,43.1
108,Seoul,4/27/2020,12.9,8.7,18.3,,2.8,49.8
108,Seoul,4/28/2020,13.9,7.8,19.9,,3,50
108,Seoul,4/29/2020,14.9,9.3,21,,2.6,48.6
108,Seoul,4/30/2020,17.1,9.3,23.4,,2.7,57.1
108,Seoul,5/1/2020,20.2,16.4,26.2,,2.7,73.6
108,Seoul,5/2/2020,20.3,18,23.9,0,2.3,79.6
108,Seoul,5/3/2020,21.8,17,27.4,0,2,68.8
108,Seoul,5/4/2020,20.2,14.8,25.3,,2.7,63.9
108,Seoul,5/5/2020,16,13.1,19.3,,1.9,67.9
108,Seoul,5/6/2020,19.4,11.1,27.6,,2.1,50
108,Seoul,5/7/2020,20.7,14.9,26.5,,2.5,32.5
108,Seoul,5/8/2020,19.9,14.3,27.3,2.3,2.4,32.8
108,Seoul,5/9/2020,14.2,12.7,16.8,24.4,3.6,94.4
108,Seoul,5/10/2020,14.4,12.8,16.6,1.3,2.5,88.6
108,Seoul,5/11/2020,16.5,12.4,22,3.4,3,61
108,Seoul,5/12/2020,14.3,10.5,18.9,0.7,2.9,69.4
108,Seoul,5/13/2020,16.1,10.2,21.8,,2.8,47.3
108,Seoul,5/14/2020,19.3,12.4,25.4,,2,35.4
108,Seoul,5/15/2020,16.1,14.1,20.2,12,3,81.4
108,Seoul,5/16/2020,16.7,15,20.3,2.5,1.6,90.3
108,Seoul,5/17/2020,19.1,14.6,24.9,0,1.7,80.1
108,Seoul,5/18/2020,19.1,13.2,26.8,29.8,2.4,79.4
108,Seoul,5/19/2020,13,10.1,17.1,19,3.2,73.6
108,Seoul,5/20/2020,14.4,9.2,20.1,0,1.9,60.4
108,Seoul,5/21/2020,17.4,10.9,22.9,,2.1,56.1
108,Seoul,5/22/2020,18.5,14.8,22.7,0,1.9,68.5
108,Seoul,5/23/2020,20.1,16.6,25,0,2.2,66.1
108,Seoul,5/24/2020,17.1,14.3,20.2,14.5,2.9,84.8
108,Seoul,5/25/2020,16.6,13.7,21.3,,2.1,81
108,Seoul,5/26/2020,16.2,12.7,22.9,1.5,2.1,81.9
108,Seoul,5/27/2020,17.4,11.8,23.9,,2.6,68.5
108,Seoul,5/28/2020,18.7,14.2,23.4,0,1.9,62.8
108,Seoul,5/29/2020,20.7,14.6,27.6,,2,65.6
108,Seoul,5/30/2020,22.6,16.5,30,,1.9,57.3
108,Seoul,5/31/2020,21.2,17.6,28,1,2.3,63
108,Seoul,6/1/2020,19.7,16.6,24.5,0.4,3.4,64.3
108,Seoul,6/2/2020,17.9,14.8,21.8,2,2.2,71
108,Seoul,6/3/2020,22,17.6,28.4,,2.4,73.3
108,Seoul,6/4/2020,21.9,19.7,26.5,0.2,2.7,81.1
108,Seoul,6/5/2020,23,18.4,28.7,,1.8,69.4
108,Seoul,6/6/2020,24.6,19.2,30.9,,2,63.6
108,Seoul,6/7/2020,22.7,19.2,29.2,,2.3,69.4
108,Seoul,6/8/2020,25,19.8,32,,2.1,63.6
108,Seoul,6/9/2020,26.7,20.3,32.8,,2.3,51.6
108,Seoul,6/10/2020,25.8,22.5,32.1,6.2,2,63.8
108,Seoul,6/11/2020,26.1,21.7,31.6,0,2.2,68.3
108,Seoul,6/12/2020,24.7,21.6,27.6,,1.7,68.6
108,Seoul,6/13/2020,26.9,20.6,33.5,0,1.9,52.8
108,Seoul,6/14/2020,24,20.1,28.8,1.1,2.9,70.6
108,Seoul,6/15/2020,23,18.2,28.6,,2.8,62.3
108,Seoul,6/16/2020,24.4,20,30.7,,2.2,63
108,Seoul,6/17/2020,24.3,20.2,30.3,,2,58.6
108,Seoul,6/18/2020,23.4,20.3,27.3,,1.6,61.4
108,Seoul,6/19/2020,24.7,21.1,30,0.1,2.1,61.4
108,Seoul,6/20/2020,24.9,20.7,29.7,,2.1,62.6
108,Seoul,6/21/2020,26.1,19.5,32.7,,2,59.5
108,Seoul,6/22/2020,28.6,21.7,35.4,,2,50.5
108,Seoul,6/23/2020,27.3,23.2,31,0,1.9,53.5
108,Seoul,6/24/2020,22.3,19.9,26.3,37.6,2.7,83.5
108,Seoul,6/25/2020,21.6,20.1,23.4,13.3,2.2,91
108,Seoul,6/26/2020,21.8,19.2,25.7,2.1,3.2,82.1
108,Seoul,6/27/2020,24.1,20.4,29.6,0,2,70.4
108,Seoul,6/28/2020,25.2,21.5,30.1,,2.4,70.5
108,Seoul,6/29/2020,23.8,20.6,26.5,11.9,2.4,77
108,Seoul,6/30/2020,20.1,18.4,23.1,64.7,4,83
108,Seoul,7/1/2020,21.1,18.1,24.3,0,1.9,79.3
108,Seoul,7/2/2020,24.2,20.4,29.8,,1.9,74.5
108,Seoul,7/3/2020,25.5,21.6,30.6,0.1,2.6,63.5
108,Seoul,7/4/2020,24.2,20.4,29.5,1.6,2.1,63.9
108,Seoul,7/5/2020,23.8,19.9,27.6,,1.9,68.6
108,Seoul,7/6/2020,25.6,21.8,30.9,,2.1,66.6
108,Seoul,7/7/2020,24.1,22.1,28.1,0,2.5,75.5
108,Seoul,7/8/2020,25.5,21.3,30.4,,2,71.9
108,Seoul,7/9/2020,27.5,21.8,32.9,,1.7,64.6
108,Seoul,7/10/2020,24.5,22.7,27.7,2.2,2.8,75
108,Seoul,7/11/2020,25.8,22.2,30.2,,2.6,62.6
108,Seoul,7/12/2020,23.5,21.7,26,2.9,2.4,71.9
108,Seoul,7/13/2020,18.7,17.7,21.7,47.6,4,94.8
108,Seoul,7/14/2020,20.3,17.2,24.3,11.5,2.8,79.4
108,Seoul,7/15/2020,23.4,18.9,28.7,,2,63.1
108,Seoul,7/16/2020,25,20.4,29.7,,1.8,70.9
108,Seoul,7/17/2020,26,21.5,31.6,0,1.9,72
108,Seoul,7/18/2020,26.1,22.8,31,,1.6,71.6
108,Seoul,7/19/2020,24,20.6,26.6,29.1,2.7,81.6
108,Seoul,7/20/2020,23.8,22.4,26.6,3.6,3.7,86.3
108,Seoul,7/21/2020,25,21.4,30.5,0,1.6,77
108,Seoul,7/22/2020,23.7,22.6,25.7,11.5,1.6,89.3
108,Seoul,7/23/2020,21.1,18.5,22.6,103.1,3.6,95.5
108,Seoul,7/24/2020,22.5,18.7,26.8,2.9,4.6,74.3
108,Seoul,7/25/2020,24.3,22.3,29,0,3.1,69.3
108,Seoul,7/26/2020,25.4,21.6,29.6,0,2,69.3
108,Seoul,7/27/2020,24.3,22.9,25.5,2.2,2.2,86.4
108,Seoul,7/28/2020,24.4,22.7,26.4,0.4,2,84.8
108,Seoul,7/29/2020,23.7,22.6,24.9,50.1,2,95.8
108,Seoul,7/30/2020,25.3,23.4,28.4,0.1,2.1,85.5
108,Seoul,7/31/2020,26.2,22.8,29.6,1.5,2,81.9
108,Seoul,8/1/2020,25.3,24.3,26.9,39.1,1.7,90.9
108,Seoul,8/2/2020,24.9,23.5,26.4,31.4,2.3,96.3
108,Seoul,8/3/2020,25,23.9,26.3,102.6,3,96.3
108,Seoul,8/4/2020,27,25,29.4,3.9,3.5,89.3
108,Seoul,8/5/2020,26.5,25.5,29.1,18.5,1.9,92.1
108,Seoul,8/6/2020,24.1,22.9,26,75.7,3.3,92.8
108,Seoul,8/7/2020,24.3,22.6,26.1,0,1.8,85.3
108,Seoul,8/8/2020,24.2,22.7,26.1,19.1,2.3,89.5
108,Seoul,8/9/2020,24.9,23.7,25.8,50.3,2.6,95.4
108,Seoul,8/10/2020,26.5,24.7,29.5,44.6,2,91.6
108,Seoul,8/11/2020,24.6,22.4,27.3,97,2.2,92.5
108,Seoul,8/12/2020,27.2,23.5,31.3,,1.9,83.9
108,Seoul,8/13/2020,28,26.3,30.3,,2.5,82.4
108,Seoul,8/14/2020,27.1,26.5,28,0.4,3.5,86.1
108,Seoul,8/15/2020,26.1,25,27,69,1.9,96
108,Seoul,8/16/2020,27.4,25.3,30.8,,3,82.6
108,Seoul,8/17/2020,28.2,26.1,32.2,,2.3,77.9
108,Seoul,8/18/2020,27.5,24,31.9,,1.6,76.3
108,Seoul,8/19/2020,27.1,23.6,31.4,,2,76.8
108,Seoul,8/20/2020,27.7,25,31.7,,1.7,76
108,Seoul,8/21/2020,26.6,25.2,29.2,2.5,1.6,83.1
108,Seoul,8/22/2020,24.3,21.7,27.6,42.6,2.1,87.4
108,Seoul,8/23/2020,25.3,21.5,29.9,,1.9,78.4
108,Seoul,8/24/2020,27.8,23.7,32,,2.2,71.6
108,Seoul,8/25/2020,29.9,26,34.5,,2.1,69.5
108,Seoul,8/26/2020,30.2,27,34.5,0.6,3.4,68.3
108,Seoul,8/27/2020,27.1,25.6,28.6,8.7,3.6,84.6
108,Seoul,8/28/2020,27.3,26,29.7,13.6,1.6,89.1
108,Seoul,8/29/2020,26.8,25.5,29,13.6,1.3,90.1
108,Seoul,8/30/2020,26.8,24.4,30.6,42.5,2.1,88.8
108,Seoul,8/31/2020,26.4,23.8,30,0,2.8,77.9
108,Seoul,9/1/2020,26.6,23.8,29.5,0,1.9,72.4
108,Seoul,9/2/2020,24.3,22.6,26.4,33.3,2.3,91.3
108,Seoul,9/3/2020,22.7,20,25.6,29.8,4.8,82
108,Seoul,9/4/2020,23.3,19.9,27.5,,2.7,63.9
108,Seoul,9/5/2020,23.3,19.2,27.3,,2,66.6
108,Seoul,9/6/2020,21.7,19.5,24.4,6.4,2.7,80
108,Seoul,9/7/2020,19.2,17.5,20.6,61,4.2,93.5
108,Seoul,9/8/2020,23.4,20.6,26.5,0,4.2,71.5
108,Seoul,9/9/2020,21.1,19,25.3,1.3,2.1,83.4
108,Seoul,9/10/2020,22.8,18.8,27,3.9,2,75.8
108,Seoul,9/11/2020,22.4,19.2,27.1,1.2,2.8,72.6
108,Seoul,9/12/2020,20.2,18.1,23.2,5.7,2,83.8
108,Seoul,9/13/2020,21.5,16.7,26.6,,1.9,70.4
108,Seoul,9/14/2020,21.3,17.6,24.9,0,1.8,79.3
108,Seoul,9/15/2020,23,18.9,27.7,,1.6,76.4
108,Seoul,9/16/2020,22.5,21.3,24.9,0.3,1.9,79.9
108,Seoul,9/17/2020,21.3,20.1,23.6,,2.1,70.3
108,Seoul,9/18/2020,21.5,18.1,25.8,,2.8,62
108,Seoul,9/19/2020,21.2,17.6,26.2,0.3,2.2,59.3
108,Seoul,9/20/2020,19.7,15.6,24.9,,2,57.6
108,Seoul,9/21/2020,19.1,13.6,25.3,,1.7,56.1
108,Seoul,9/22/2020,20.2,15.5,25.6,,2.8,55.3
108,Seoul,9/23/2020,19.2,15.2,23.8,,3.3,59.9
108,Seoul,9/24/2020,20.6,16.8,25.4,,3.7,59.6
108,Seoul,9/25/2020,20.1,16.6,25.4,,2.5,64.1
108,Seoul,9/26/2020,19.3,14.8,24.8,,2.4,62.5
108,Seoul,9/27/2020,20.4,14.9,25.8,,2,63.3
108,Seoul,9/28/2020,20.7,15.7,26.5,,2,66
108,Seoul,9/29/2020,19.6,15.3,23.9,,1.9,67.6
108,Seoul,9/30/2020,19.6,16.2,25.7,38.3,1.7,78
108,Seoul,10/1/2020,18.8,15.6,23.6,,2.1,74.9
108,Seoul,10/2/2020,19.2,16.3,21.9,0,2.3,79.6
108,Seoul,10/3/2020,19.9,18.3,23.2,0,1.6,72.5
108,Seoul,10/4/2020,16.6,10.6,21.8,0,2.8,65.1
108,Seoul,10/5/2020,13.3,8.5,18.4,,2.5,57.3
108,Seoul,10/6/2020,14.2,9.3,19.7,,2,55.9
108,Seoul,10/7/2020,16,9.9,22,,1.9,48.9
108,Seoul,10/8/2020,17.2,12.1,23.1,,3.1,53
108,Seoul,10/9/2020,17.2,12.4,23.3,,3,53.4
108,Seoul,10/10/2020,16.9,12.3,21.5,,2,60.1
108,Seoul,10/11/2020,16.9,12.7,20.8,,1.8,68.5
108,Seoul,10/12/2020,16.2,12.1,21.3,,2.2,68.6
108,Seoul,10/13/2020,13.6,8.6,18.4,,2.2,52.3
108,Seoul,10/14/2020,12.8,8.5,18,,2.4,47
108,Seoul,10/15/2020,11.7,6.5,18.5,,1.5,41.8
108,Seoul,10/16/2020,11.8,8.6,15.4,,1.5,64.3
108,Seoul,10/17/2020,13.1,8.7,18.6,,1.8,64.3
108,Seoul,10/18/2020,13.6,7.2,20.2,,2,65.5
108,Seoul,10/19/2020,15.1,9.8,21.3,,1.7,74.4
108,Seoul,10/20/2020,15.2,9.9,21.7,,1.6,67.1
108,Seoul,10/21/2020,14.1,11.8,17.3,,1.9,69.4
108,Seoul,10/22/2020,13.5,8.4,18.2,0,2.8,66
108,Seoul,10/23/2020,8.6,5.4,13.3,,3,51.5
108,Seoul,10/24/2020,8.7,3.2,14,,2.5,47.6
108,Seoul,10/25/2020,11.8,5.4,18.2,,1.7,62.5
108,Seoul,10/26/2020,12.9,8,19,,1.6,71.6
108,Seoul,10/27/2020,14,9,19.4,,1.8,74.1
108,Seoul,10/28/2020,13.8,8.6,18.2,,2.5,52.1
108,Seoul,10/29/2020,10.8,5.5,16.1,,2,40.3
108,Seoul,10/30/2020,11.9,5.8,19.6,,1.5,42.9
108,Seoul,10/31/2020,13.6,8.5,18.2,,2.6,60.3
108,Seoul,11/1/2020,13.7,11.6,15,13.6,2.3,84.3
108,Seoul,11/2/2020,10.8,7.9,15.6,1.7,2.3,58.3
108,Seoul,11/3/2020,5.1,2.7,8.6,0.5,3.5,47.5
108,Seoul,11/4/2020,4.9,0.2,10.8,,2.3,43.9
108,Seoul,11/5/2020,9.6,3.4,15.9,,1.8,61.5
108,Seoul,11/6/2020,13.5,9.9,17.2,,1.7,63.3
108,Seoul,11/7/2020,14.6,12.2,18.1,0.1,2.7,68.8
108,Seoul,11/8/2020,8.5,3.1,12.4,,3.1,43.8
108,Seoul,11/9/2020,5.5,0.7,8.9,,1.8,40.9
108,Seoul,11/10/2020,7.7,3.5,12.9,,2.2,56.1
108,Seoul,11/11/2020,9.3,3.5,16.5,,1.6,53.5
108,Seoul,11/12/2020,10.4,4.6,17.7,,1.7,56.9
108,Seoul,11/13/2020,12.2,8.5,17.6,,1.6,71.5
108,Seoul,11/14/2020,12.5,6.8,19.3,,1.7,66.9
108,Seoul,11/15/2020,11.1,8.2,14.9,,1.7,75
108,Seoul,11/16/2020,12.4,7.5,18.3,,1.6,70.1
108,Seoul,11/17/2020,15.9,11.7,20,0.1,2.3,67.5
108,Seoul,11/18/2020,16.6,14.8,18.7,12.2,2.6,91.4
108,Seoul,11/19/2020,13.6,6.9,19.1,86.9,4.2,90.5
108,Seoul,11/20/2020,2.8,0.3,7,0,3.2,74.3
108,Seoul,11/21/2020,6.5,-0.3,12.8,0.2,2.1,67.9
108,Seoul,11/22/2020,5.6,1.5,9.1,4.8,2.5,80.5
108,Seoul,11/23/2020,1.7,-1.5,5.9,,2.3,61.4
108,Seoul,11/24/2020,2.9,0.2,6.4,,1.8,54.5
108,Seoul,11/25/2020,4.6,0,9.5,,1.5,64.1
108,Seoul,11/26/2020,5.6,1.9,10.9,,1.7,66.5
108,Seoul,11/27/2020,4.1,0.6,7.7,0,2.7,61.6
108,Seoul,11/28/2020,-0.1,-2.3,2.8,,2.8,50
108,Seoul,11/29/2020,-0.6,-3.6,2.6,,2.2,59.6
108,Seoul,11/30/2020,-0.2,-3.6,4.3,,1.9,57.8
108,Seoul,12/1/2020,1.1,-3.6,6.7,,1.9,44.5
108,Seoul,12/2/2020,2.4,0.5,6.1,,1.8,41.4
108,Seoul,12/3/2020,0.7,-2.3,4.2,,2.7,47.1
108,Seoul,12/4/2020,-0.6,-4.6,4.4,,1.8,53.8
108,Seoul,12/5/2020,2.1,-2.2,6.6,,1.7,63.1
108,Seoul,12/6/2020,4.5,1.2,9.1,,1.8,66.9
108,Seoul,12/7/2020,3.4,-0.7,6.3,,2.6,57.5
108,Seoul,12/8/2020,-0.5,-3.5,4.1,,2,50
108,Seoul,12/9/2020,1.5,-4.1,6.2,,1.5,55.1
108,Seoul,12/10/2020,5.8,3.2,9.3,0,1.7,69.9
108,Seoul,12/11/2020,5.3,2.6,9.4,,1.8,77.1
108,Seoul,12/12/2020,2.3,-0.3,6.1,,2.1,51.3
108,Seoul,12/13/2020,-1.1,-6,2,2.9,2.9,74.9
108,Seoul,12/14/2020,-7.7,-9.7,-5,,3.4,49.1
108,Seoul,12/15/2020,-8.3,-11.1,-4.6,,2.8,43
108,Seoul,12/16/2020,-8.3,-11.2,-3.9,,2.6,43.9
108,Seoul,12/17/2020,-4.9,-11.1,0.8,0,1.7,47
108,Seoul,12/18/2020,-2.1,-6.4,1.8,0.2,3,57
108,Seoul,12/19/2020,-5.1,-9.6,-1.2,,2.4,45.1
108,Seoul,12/20/2020,-3.7,-8.2,1.1,,2,50.4
108,Seoul,12/21/2020,-1,-6,4.7,,1.6,64.1
108,Seoul,12/22/2020,2,-2.5,7.2,,2,67.6
108,Seoul,12/23/2020,4.5,-0.4,8.5,0,2.3,76.6
108,Seoul,12/24/2020,2.6,-2,6.1,,2.9,61.5
108,Seoul,12/25/2020,-0.8,-4.7,3.5,,2.1,51.9
108,Seoul,12/26/2020,2.2,-2.1,8,,1.8,65.8
108,Seoul,12/27/2020,5.8,1.4,10,0,1.8,62.9
108,Seoul,12/28/2020,6.7,4.2,11.4,1.3,1.4,72.1
108,Seoul,12/29/2020,0.1,-6.2,4.3,0.2,2.9,70.8
108,Seoul,12/30/2020,-10.9,-12.9,-6.2,,4.1,55.5
108,Seoul,12/31/2020,-8.9,-12.9,-5,0,2.4,53.9
108,Seoul,1/1/2021,-4.2,-9.8,1.6,,2,64
108,Seoul,1/2/2021,-5,-8.4,-1.4,,2.6,38.5
108,Seoul,1/3/2021,-5.6,-9.1,-2,,2,45
108,Seoul,1/4/2021,-3.5,-8.4,0.3,0,1.7,51.4
108,Seoul,1/5/2021,-5.5,-9.9,-2.1,0,2.9,52.8
108,Seoul,1/6/2021,-7.4,-12,-1.9,2.3,2.4,54.6
108,Seoul,1/7/2021,-14.5,-16.5,-8.4,,4.1,49.9
108,Seoul,1/8/2021,-14.9,-18.6,-10.7,,3.3,44
108,Seoul,1/9/2021,-12.2,-16.6,-7.5,,2.6,46.3
108,Seoul,1/10/2021,-7.7,-12.8,-2.7,,1.3,54.4
108,Seoul,1/11/2021,-6.7,-9.6,-4,,1.9,62.1
108,Seoul,1/12/2021,-3.9,-9.3,-0.5,2.6,1.8,79.5
108,Seoul,1/13/2021,2,-3,8.3,0,2.4,80.3
108,Seoul,1/14/2021,1.7,-3.6,7,,2.3,46.5
108,Seoul,1/15/2021,4.5,-0.7,9.9,0.2,3,67.4
108,Seoul,1/16/2021,-4.9,-8.7,-0.7,,3.3,59.3
108,Seoul,1/17/2021,-5.5,-10.8,-1.3,0,2.3,58.5
108,Seoul,1/18/2021,-3.8,-9.1,0.2,0.3,3.2,64.3
108,Seoul,1/19/2021,-6.3,-11.6,-0.2,,1.8,37.9
108,Seoul,1/20/2021,-0.1,-6.6,7.1,,2.2,37.8
108,Seoul,1/21/2021,4.5,2.5,7,9.2,2.3,64.4
108,Seoul,1/22/2021,5.5,4.8,6.6,0.1,1.7,92.9
108,Seoul,1/23/2021,7.6,4.8,12.2,,4.2,66
108,Seoul,1/24/2021,7.3,2.4,13.9,,2.1,63.9
108,Seoul,1/25/2021,7.9,3,13.9,,1.9,62
108,Seoul,1/26/2021,5.3,1.7,7.4,1.7,1.9,80.4
108,Seoul,1/27/2021,1.7,-1.8,6.5,,2.2,47.6
108,Seoul,1/28/2021,-2.6,-9.7,1.4,2,4,52.3
108,Seoul,1/29/2021,-8.8,-11.6,-4.9,,3.5,40
108,Seoul,1/30/2021,-1.6,-8.1,5.2,0.5,2.5,60
108,Seoul,1/31/2021,3.2,-3.8,8.7,,2,57
108,Seoul,2/1/2021,5,-2.3,9.5,0.7,2.7,74.5
108,Seoul,2/2/2021,-5.6,-8.2,-2.4,0,3.9,44.1
108,Seoul,2/3/2021,-3.2,-9.4,1.4,3.4,2.2,64.6
108,Seoul,2/4/2021,-3.6,-7.4,0.7,0.1,2.5,50.1
108,Seoul,2/5/2021,1.4,-4.4,6.7,,2.4,71.8
108,Seoul,2/6/2021,6.8,4.3,9.5,,2.2,80.4
108,Seoul,2/7/2021,3.6,-2.6,7.7,,2.9,67
108,Seoul,2/8/2021,-3.1,-5.4,0.2,,3.4,43.6
108,Seoul,2/9/2021,-0.9,-6.1,4.7,,2,51.9
108,Seoul,2/10/2021,3.4,-1.5,7.2,,2.1,75.1
108,Seoul,2/11/2021,5.5,1.3,10.9,,1.3,71.5
108,Seoul,2/12/2021,6.5,0.6,14,,1.7,60.6
108,Seoul,2/13/2021,7.6,1,15.9,,1.5,50.6
108,Seoul,2/14/2021,9.5,6.4,13.8,0,1.7,47.6
108,Seoul,2/15/2021,1.2,-5.2,8.2,1.4,4,65.1
108,Seoul,2/16/2021,-5.1,-7,-1.3,1.5,3.2,57.9
108,Seoul,2/17/2021,-8.3,-10.4,-5.2,0,5,44.1
108,Seoul,2/18/2021,-5.8,-10.6,-0.4,,3.1,44.9
108,Seoul,2/19/2021,1.6,-7.1,8.9,,2.9,66.9
108,Seoul,2/20/2021,8.8,5.5,14.9,,2.1,60.4
108,Seoul,2/21/2021,10.8,4.7,17.4,,2.8,66.6
108,Seoul,2/22/2021,7.8,0.4,12.6,,2.9,58.3
108,Seoul,2/23/2021,0,-3.1,4.3,,2.9,34
108,Seoul,2/24/2021,2.9,-3,10.1,,1.8,33
108,Seoul,2/25/2021,4.2,0.7,8.2,,1.4,35.1
108,Seoul,2/26/2021,8.2,0.5,15.8,,2.3,35
108,Seoul,2/27/2021,9.5,4.3,16.2,,3.4,48.6
108,Seoul,2/28/2021,7.8,3.2,10.8,,2.1,49
108,Seoul,3/1/2021,4.7,0.5,9,67.5,3.5,91
108,Seoul,3/2/2021,2.3,0.2,6.9,0.1,1.9,75.9
108,Seoul,3/3/2021,4.4,-1.2,9.9,,1.8,64.4
108,Seoul,3/4/2021,7.2,2.5,13,,1.9,62.4
108,Seoul,3/5/2021,9,3,16.2,,2.1,70.3
108,Seoul,3/6/2021,6.6,3.2,11.6,,3.3,69.5
108,Seoul,3/7/2021,6.2,2.1,12.2,,2.8,62.9
108,Seoul,3/8/2021,7,1.5,13.9,,1.8,60.3
108,Seoul,3/9/2021,6.6,2.1,12.2,,2.2,58.5
108,Seoul,3/10/2021,8.8,1.7,17.1,,1.8,61.8
108,Seoul,3/11/2021,10.2,4.7,17.1,,1.8,50.8
108,Seoul,3/12/2021,10.5,7.2,14.9,0,2.2,57
108,Seoul,3/13/2021,9.2,4.6,14.2,,2.2,62.8
108,Seoul,3/14/2021,9.1,4.9,14.7,,2.2,71.4
108,Seoul,3/15/2021,10.6,5.1,15.7,1.7,2.4,68.8
108,Seoul,3/16/2021,8.4,4.9,13.1,1.3,3.2,52.5
108,Seoul,3/17/2021,8.8,1.8,17.5,,1.8,44.9
108,Seoul,3/18/2021,11.7,5,18.4,,1.8,50.1
108,Seoul,3/19/2021,15.3,11.4,20.2,,2.2,47.9
108,Seoul,3/20/2021,9.9,7.4,14.7,5.1,2.2,74.6
108,Seoul,3/21/2021,5.8,3.1,8.6,0.3,4,65.9
108,Seoul,3/22/2021,6.2,1.1,11.1,,3.2,55.3
108,Seoul,3/23/2021,9.1,2.5,16.4,,2.5,63.5
108,Seoul,3/24/2021,10.8,5.7,16.9,,2.4,61.5
108,Seoul,3/25/2021,11.9,6.8,19,,2.2,68.5
108,Seoul,3/26/2021,12.6,4.8,20.6,,1.4,58.4
108,Seoul,3/27/2021,12.1,10.2,15,25.5,2.5,70.9
108,Seoul,3/28/2021,9,7.7,13,9.2,3.3,95.8
108,Seoul,3/29/2021,10.2,7.3,14.6,0.2,3.3,62.3
108,Seoul,3/30/2021,10.8,4.1,18.2,,2.2,47.3
108,Seoul,3/31/2021,14.5,5.9,22.9,,1.8,41
108,Seoul,4/1/2021,17.7,12,24,,3.5,33
108,Seoul,4/2/2021,17.8,12.5,23,0,3.2,35.6
108,Seoul,4/3/2021,14.9,10.9,18,56.2,3.1,80.8
108,Seoul,4/4/2021,11.9,9,15.8,0.6,3.2,65.8
108,Seoul,4/5/2021,11.9,5.4,19.3,,2.4,47.9
108,Seoul,4/6/2021,13.9,9.4,19.2,,2.5,50.9
108,Seoul,4/7/2021,14.1,8.1,20.4,,2.5,47.5
108,Seoul,4/8/2021,13,7.2,18,,2.7,34
108,Seoul,4/9/2021,13.6,7.6,19.6,,2.7,39.3
108,Seoul,4/10/2021,12.6,7.7,18.8,,2.6,50
108,Seoul,4/11/2021,15,7.5,21.8,,1.7,45.4
108,Seoul,4/12/2021,13.8,11.9,17.8,22,2.4,70.4
108,Seoul,4/13/2021,10.4,5.7,13.5,8,3.7,74
108,Seoul,4/14/2021,8.4,3.1,13.3,,2.9,58.5
108,Seoul,4/15/2021,11.6,6.3,18.3,,2.1,62.3
108,Seoul,4/16/2021,11.3,8.1,14.8,0.7,2.6,60
108,Seoul,4/17/2021,9.6,6,14.6,0,2.6,56.6
108,Seoul,4/18/2021,9.9,5.6,15.3,,3.2,64.3
108,Seoul,4/19/2021,12.2,5.8,19.4,,2.4,65.3
108,Seoul,4/20/2021,14.8,8.1,22,,1.9,55.1
108,Seoul,4/21/2021,19.1,10.3,28.2,,1.8,43.1
108,Seoul,4/22/2021,20.9,16.1,27.5,,2.5,37.9
